,query_id,query,transcript_id,transcript
232,11,What kind of dinner party was in Big Bang Theory,1251,"(6 8) Raj: Ooh, this is exciting. Like one of my classic murder mystery dinner parties."
233,11,What kind of dinner party was in Big Bang Theory,43157,"(6 19) Leonard: Mm, you know, we could throw a dinner party, too. Maybe even ask everyone to get dressed up."
234,11,What kind of dinner party was in Big Bang Theory,45505,"(7 3) Raj: So, couldn’t help but notice none of you RSVP’d to my murder mystery dinner party."
235,11,What kind of dinner party was in Big Bang Theory,27291,"(9 17) Amy: Okay, great, I mean, it doesn’t have to be a big party or anything. I was just, where’d he go?"
236,11,What kind of dinner party was in Big Bang Theory,34756,(6 23) Raj: I like your bangs.
237,11,What kind of dinner party was in Big Bang Theory,43211,"(6 19) Raj: Well, put your mind at ease. I’m here to make sure your dinner party kicks Howard’s dinner party’s ass. Now, the first thing we need is a theme. I’m thinking, ah, turn-of-the-century Moulin Rouge."
238,11,What kind of dinner party was in Big Bang Theory,12068,(1 5) Howard: The blogosphere is a-buzzing with news of you and Lesley Winkle making eine kleine bang-bang music. 
239,11,What kind of dinner party was in Big Bang Theory,2036,"(6 24) Sheldon: It’s not that big of an opportunity. And even if Hawking’s theories are correct, all they prove is where the universe came from, why everything exists and what its ultimate end will be. I mean, me? I’m interested in the big questions."
240,12,What theme of dinner party did Raj like,43211,"(6 19) Raj: Well, put your mind at ease. I’m here to make sure your dinner party kicks Howard’s dinner party’s ass. Now, the first thing we need is a theme. I’m thinking, ah, turn-of-the-century Moulin Rouge."
241,12,What theme of dinner party did Raj like,1251,"(6 8) Raj: Ooh, this is exciting. Like one of my classic murder mystery dinner parties."
242,12,What theme of dinner party did Raj like,21915,"(8 11) Dr Koothrappali: You know, my wife used to throw theme parties like this all the time."
243,12,What theme of dinner party did Raj like,3118,(6 10) Howard: I’m sensing a theme. You ever really think about the Spider-Man theme song? How’s that dinner coming?
244,12,What theme of dinner party did Raj like,45535,(7 3) Sheldon: I’m sorry. Are we really doing this or are we tricking Koothrappali again like with the dinner party?
245,12,What theme of dinner party did Raj like,8870,"(6 5) Raj: Before I forget, I’d like your opinion on the menus I’ve prepared for the Halloween party. The theme is food that goes bump in the night."
246,12,What theme of dinner party did Raj like,8778,"(6 5) Raj: Yeah, you’ll love it. Ain’t no party like a Koothra-party."
247,12,What theme of dinner party did Raj like,21791,"(8 11) Raj: Amy, good luck getting these guys excited about a dinner with a theme. I gave up when no one cared about my Tom Hanks-giving."
248,12,What theme of dinner party did Raj like,45505,"(7 3) Raj: So, couldn’t help but notice none of you RSVP’d to my murder mystery dinner party."
249,12,What theme of dinner party did Raj like,24126,"(6 13) Raj: It, it is. It’s not just comic books. They’ve got action figures, toys, a Tron-themed dance party."
250,12,What theme of dinner party did Raj like,11196,"(9 4) Raj: It’s been around for years. It’s like folk music, but with a sci-fi/fantasy theme."
251,12,What theme of dinner party did Raj like,24161,"(6 13) Raj: If it’s an alternate dimension, sounds like a job for a landing party."
252,12,What theme of dinner party did Raj like,43157,"(6 19) Leonard: Mm, you know, we could throw a dinner party, too. Maybe even ask everyone to get dressed up."
253,12,What theme of dinner party did Raj like,35294,(10 3) Raj: Of course it does. Didn’t your baby room have a theme?
254,12,What theme of dinner party did Raj like,35179,"(10 3) Penny: Oh, I’ll go. I like a party."
255,12,What theme of dinner party did Raj like,3074,"(6 10) Leonard: Why would it trouble you? It’s, like, your third favourite cartoon theme song."
256,12,What theme of dinner party did Raj like,28420,(10 22) Raj: Why did you even go to dinner with the guy?
257,12,What theme of dinner party did Raj like,39707,"(4 24) Raj: Sheldon, dinner!"
258,12,What theme of dinner party did Raj like,21055,(1 6) Leonard: Is there a theme?
259,12,What theme of dinner party did Raj like,20842,"(9 10) Amy: Well, I was wondering if you’d like to get dinner again sometime."
260,13,What did the air force contact Howard about quantam what,28020,(10 2) Howard: The Air Force contacted me about our quantum gyroscope. They want to have a meeting.
261,13,What did the air force contact Howard about quantam what,10219,(10 1) Air Force Officer: I’m looking for Howard Wolowitz.
262,13,What did the air force contact Howard about quantam what,10223,(10 1) Air Force Officer: Is he here?
263,13,What did the air force contact Howard about quantam what,10227,"(10 1) Air Force Officer: No, you may not."
264,13,What did the air force contact Howard about quantam what,10229,(10 1) Air Force Officer: Have him call me.
265,13,What did the air force contact Howard about quantam what,18813,"(9 24) Howard: Thanks. Hey, I just got an e-mail from the U.S. Air Force."
266,13,What did the air force contact Howard about quantam what,10221,"(10 1) Air Force Officer: I have the right address, don’t I?"
267,13,What did the air force contact Howard about quantam what,10225,(10 1) Air Force Officer: Do you know where I can find him?
268,13,What did the air force contact Howard about quantam what,17170,"(10 15) Leonard: That’s great, but the Air Force approved the specs. We’re good to go."
269,13,What did the air force contact Howard about quantam what,35153,(10 3) Leonard: We only have two months to deliver this to the Air Force because of you.
270,13,What did the air force contact Howard about quantam what,41876,"(10 20) Leonard: Oh, I would, but we need to make a push on the air force project."
271,13,What did the air force contact Howard about quantam what,18910,"(9 24) Howard: I don’t know what to do. It’s the Air Force. I mean, should I respond to their e-mail? Ignore it?"
272,13,What did the air force contact Howard about quantam what,28040,"(10 2) Bernadette: I’m worried about Howard. Ever since that guy from the Air Force showed up, he’s been a nervous wreck."
273,13,What did the air force contact Howard about quantam what,12158,(10 23) Leonard: I can’t believe the Air Force would treat us like that.
274,13,What did the air force contact Howard about quantam what,42017,(10 20) Sheldon: What’s the big deal? It’s full of classified information about the air force project.
275,13,What did the air force contact Howard about quantam what,5103,"(9 6) Sheldon: That’s true. There’s the U.S. Air Force, U.S. Department of Defence, U.S. Navy, you and I are going to jail."
276,13,What did the air force contact Howard about quantam what,12209,"(10 23) Amy: You know, what you need to do is put this Air Force project behind you and just dive into something new."
277,13,What did the air force contact Howard about quantam what,12100,"(10 23) Leonard: Hey, a toast. Thank you all for your support while we worked on our Air Force project. And please know that we could not have done it without you, so cheers."
278,13,What did the air force contact Howard about quantam what,12159,"(10 23) Sheldon: You know, I have a good mind to stop paying my taxes. It’s too bad I enjoy doing them so much. The Air Force did it again. They’re erasing our lives."
279,13,What did the air force contact Howard about quantam what,22218,(4 12) Howard: We’re going to be hundred-aires.
280,14,What did the air force contact Howard about,28020,(10 2) Howard: The Air Force contacted me about our quantum gyroscope. They want to have a meeting.
281,14,What did the air force contact Howard about,10219,(10 1) Air Force Officer: I’m looking for Howard Wolowitz.
282,14,What did the air force contact Howard about,10223,(10 1) Air Force Officer: Is he here?
283,14,What did the air force contact Howard about,10227,"(10 1) Air Force Officer: No, you may not."
284,14,What did the air force contact Howard about,10229,(10 1) Air Force Officer: Have him call me.
285,14,What did the air force contact Howard about,18813,"(9 24) Howard: Thanks. Hey, I just got an e-mail from the U.S. Air Force."
286,14,What did the air force contact Howard about,10221,"(10 1) Air Force Officer: I have the right address, don’t I?"
287,14,What did the air force contact Howard about,10225,(10 1) Air Force Officer: Do you know where I can find him?
288,14,What did the air force contact Howard about,17170,"(10 15) Leonard: That’s great, but the Air Force approved the specs. We’re good to go."
289,14,What did the air force contact Howard about,35153,(10 3) Leonard: We only have two months to deliver this to the Air Force because of you.
290,14,What did the air force contact Howard about,41876,"(10 20) Leonard: Oh, I would, but we need to make a push on the air force project."
291,14,What did the air force contact Howard about,18910,"(9 24) Howard: I don’t know what to do. It’s the Air Force. I mean, should I respond to their e-mail? Ignore it?"
292,14,What did the air force contact Howard about,28040,"(10 2) Bernadette: I’m worried about Howard. Ever since that guy from the Air Force showed up, he’s been a nervous wreck."
293,14,What did the air force contact Howard about,12158,(10 23) Leonard: I can’t believe the Air Force would treat us like that.
294,14,What did the air force contact Howard about,42017,(10 20) Sheldon: What’s the big deal? It’s full of classified information about the air force project.
295,14,What did the air force contact Howard about,5103,"(9 6) Sheldon: That’s true. There’s the U.S. Air Force, U.S. Department of Defence, U.S. Navy, you and I are going to jail."
296,14,What did the air force contact Howard about,12209,"(10 23) Amy: You know, what you need to do is put this Air Force project behind you and just dive into something new."
297,14,What did the air force contact Howard about,12100,"(10 23) Leonard: Hey, a toast. Thank you all for your support while we worked on our Air Force project. And please know that we could not have done it without you, so cheers."
298,14,What did the air force contact Howard about,12159,"(10 23) Sheldon: You know, I have a good mind to stop paying my taxes. It’s too bad I enjoy doing them so much. The Air Force did it again. They’re erasing our lives."
299,14,What did the air force contact Howard about,22218,(4 12) Howard: We’re going to be hundred-aires.
300,15,The air force was interested in what,10223,(10 1) Air Force Officer: Is he here?
301,15,The air force was interested in what,10227,"(10 1) Air Force Officer: No, you may not."
302,15,The air force was interested in what,10229,(10 1) Air Force Officer: Have him call me.
303,15,The air force was interested in what,10219,(10 1) Air Force Officer: I’m looking for Howard Wolowitz.
304,15,The air force was interested in what,10221,"(10 1) Air Force Officer: I have the right address, don’t I?"
305,15,The air force was interested in what,10225,(10 1) Air Force Officer: Do you know where I can find him?
306,15,The air force was interested in what,17170,"(10 15) Leonard: That’s great, but the Air Force approved the specs. We’re good to go."
307,15,The air force was interested in what,35153,(10 3) Leonard: We only have two months to deliver this to the Air Force because of you.
308,15,The air force was interested in what,41876,"(10 20) Leonard: Oh, I would, but we need to make a push on the air force project."
